"obs","pred"
0.00867711727762831,0.00873866005450141
0.0086212084951552,0.00863889124400465
0.00857673687437141,0.00855268755003782
0.00855447238676947,0.00851141614707821
0.00856841128863141,0.00859212808798895
0.0086270269272423,0.00851639319432479
0.00871989874346565,0.00862096005086489
0.0088135482891773,0.00873426529877303
0.00888516934002362,0.00871874201458846
0.00893064460337281,0.0087086434586662
0.00895073838431566,0.00889057671089355
0.00894835958545255,0.00886134613788823
0.00892751295753122,0.00893028457467801
0.00889240893677527,0.00892772032604464
0.00884686359647,0.00896003592900884
0.00879402942360775,0.00881495700548082
0.00873638216618984,0.00875581882877492
0.00867584790669751,0.00876433974564887
0.00861401909480033,0.00861956045246727
0.00855247440380687,0.00859427052245611
0.00849333534252572,0.00850267949881433
0.00844030770387926,0.00844325654699865
0.00840034560871465,0.00840292499515676
0.00838502546660877,0.00837556691423598
0.00840801053766151,0.00841859871856703
0.00847490276839487,0.00839118345219346
0.00857021472449601,0.00841941671866962
0.00865952157400852,0.00850606164164466
0.00872544204255495,0.00872491096664101
0.00876548157160902,0.00875832795294737
0.0087809235250913,0.00868771734029496
0.0087749373863541,0.00880428518087887
0.0087515802310307,0.00878866483265631
0.00871496441341065,0.00885281802767592
0.00866873347078975,0.00871237944459569
0.00861585736974207,0.00864380600382057
0.0085586550470194,0.00856186352234035
0.00849894050802565,0.00851990717273668
0.00843825252026387,0.00845470017830362
0.00837820344533953,0.00840070458042608
0.0083211048852523,0.00842947774512794
0.00827112454748712,0.00826379624175447
0.00823600884371594,0.00822307502889064
0.0082280410323097,0.00821309095105503
0.00826012705559807,0.00827185898829734
0.00833450840757926,0.00821514783373734
0.00843060273371444,0.00827236134468701
0.00851509712370754,0.00846633963914379
0.00857542671957851,0.00847359389681397
0.00861024880396407,0.00839330450418754
0.00862129685303077,0.00856013057380795
0.00861195585334712,0.00861379474706278
0.00858630176287865,0.0085880116694874
0.00854833269859649,0.00859179187552456
0.00850151871085551,0.00858378847500814
0.00844865508990032,0.00848152208595926
0.00839191577763076,0.00840396485208257
0.0083330162293331,0.00834219185197609
0.008273457971007,0.00834494867965746
0.00821491250283425,0.00823503151044059
0.00815992611102882,0.00821334795682481
0.00811319514949325,0.00811374019066784
0.00808329926208157,0.0080763855643269
0.00808307244252768,0.00804988941289483
0.00812419194105628,0.00818996751072382
0.00820508234509489,0.00812811575578891
0.00830040251911525,0.0081601273073173
0.00837983632647229,0.00823010029786808
0.00843470684003077,0.00846019162559425
0.00846453074065268,0.00841003884357153
0.00847143495254078,0.00837584304304312
0.00845897761349267,0.00839994703395295
0.00843122392813273,0.00841066153063992
0.00839204509844803,0.00844942191646944
0.00834473833607981,0.00844245680886433
0.00829193315661254,0.00829102712278064
0.00823567038786567,0.00826413805622284
0.00817758040290919,0.00818854045071019
0.0081191448539687,0.00812712745426344
0.00806212263304872,0.00809338907325962
0.00800934414616944,0.00802113148147049
0.00796610297627477,0.00795094455771722
0.00794183206250788,0.00791135398698366
0.00794969676071607,0.00793971491089356
0.00799964449886418,0.0079613119539815
0.00808586172132569,0.00793820120415292
0.00817907425466449,0.00804115200168607
0.0082533421665404,0.00824748750120968
0.00830289978161331,0.00828217683795946
0.00832794423269207,0.00827948062850504
0.00833094611218997,0.00836645555000565
0.00831559701647852,0.00828121555982713
0.00828592543881987,0.00829014204510075
0.00824566590882886,0.00826469087383057
0.00819794572128977,0.00823087440826414
0.00814523756889886,0.0081763741112135
0.00808946112188534,0.00810692000441274
0.00803217539321781,0.00808238161313812
0.00797486073783879,0.00805369757105276
0.00791939504735256,0.00794180568005906
0.00786894729357504,0.00789214643263095
0.00782947651831682,0.00782734610435656
0.00781126005947559,0.00780585944374808
0.00782750842255952,0.00777136601859298
0.0078859278573229,0.00780949164560957
0.00797609805255949,0.00792123199572796
0.00806617073212094,0.00797733497657045
0.00813525381461039,0.00805253336047639
0.00817965447139079,0.00818658300901861
0.0082001363989611,0.00810202694643337
0.00819946818965509,0.00811359990422215
0.00818143796611756,0.008138392147503
0.00815001551963189,0.00818143796611743
0.00810879102453491,0.00813794711429707
0.00806072666542547,0.00806823921354983
0.00800814762737305,0.00809841877724265
0.00795286433928734,0.00795210800276757
0.00789637851578017,0.00791548348686306
0.00784018941911043,0.0078554460975343
0.00778632943878309,0.00782441118519922
0.00773836550626702,0.0077419880723049
0.00770298686395849,0.0076836211096684
0.00769126837818841,0.00764740459281052
0.00771611365945326,0.00773526550577875
0.00778248378020584,0.00770453762222351
0.00787509501084352,0.00769146026641473
0.00796131167400882,0.00786987401266935
0.008025242855286,0.00803094875394616
0.00806464923657986,0.00804513931720696
0.0080807826669855,0.00795181092459772
0.00807666680951335,0.00801284217636385
0.0080561525180997,0.00805270246433035
0.00802313167518074,0.0080759930373767
0.00798104592948309,0.00799462759313513
0.00793269756527967,0.00794801867788775
0.00788027405533419,0.00790146429943928
0.00782548860447732,0.00783797469117802
0.0077698001577652,0.00780500818431156
0.00771474922927213,0.00775743812100056
0.00766256255731355,0.00766697557696855
0.00761726903261204,0.00763842338660166
0.00758634505303947,0.00758650159787975
0.00758156888115648,0.00754845982480595
0.00761512551067132,0.00754250273537601
0.007688746470358,0.00758447032856037
0.00778225166095176,0.00776633518128359
0.00786416616835413,0.00779856885834912
0.0079230105130529,0.00791278548885525
0.00795758991053028,0.00804115514895145
0.00796958489125682,0.00792913598142497
0.00796223376019018,0.00797283236859816
0.00793941890282096,0.00797663246939147
0.00790493869946119,0.00798328729522437
0.0078620840806152,0.00786706773732402
0.00781350368694116,0.00783593969721686
0.00776125731280088,0.00778732598142768
0.0077069729418198,0.00771905816375987
0.00765208214276653,0.00765585782997586
0.00759819157613682,0.00761180906682058
0.00754776703025573,0.0075821930386935
0.00750536716624131,0.00749373963071692
0.00747929910061885,0.0074536959844174
0.00748189439562252,0.00747905972230153
0.00752415950187844,0.0075476594295358
0.00760413670113333,0.00748415319098983
0.00769708100849368,0.00751472510450863
0.00777444203158429,0.00773527964786629
0.00782828542335422,0.00781769164140726
0.0078582081502473,0.00783339993813603
0.00786626999457728,0.00780740906401068
0.00785588528388358,0.00789600884462686
0.00783094032491341,0.00783825546589661
0.0077951271847793,0.00782914943357427
0.00775158560995678,0.00780403107136716
0.00770281775983996,0.00769598533973521
0.00765076600729843,0.00764453105625475
0.00759698527760569,0.0076110588650562
0.00754289625310184,0.00758315500310723
0.00749019971133869,0.00750167027111768
0.00744165041660125,0.00746710699298041
0.0074024070221061,0.00739172277862823
0.00738163059755506,0.00735175634502947
0.00739199289675164,0.00740654102366127
0.00744282964715243,0.00737345501677711
0.00752806248989096,0.00738783987825479
0.00761919764110804,0.00759276328622354
0.00769187910140877,0.00764228804123028
0.00774082176992012,0.00775463290779395
0.00776625980399902,0.00759659398972582
0.00777058819637032,0.00770147327690122
0.00775736098250702,0.00771889242548766
0.00773044362237866,0.0077243248041694
0.00769341180317533,0.00770282901624328
0.00764925578422706,0.00777767537573795
0.00760033854087491,0.00761581012995993
0.00754849547885103,0.0075871037281357
0.00749522104421547,0.00750114996799532
0.0074419429584006,0.00745411585523984
0.00739048772023364,0.00741313922874379
0.00734395445440827,0.00736996272262613
0.00730817225691571,0.00731048519237102
0.00729315082879265,0.00725030221251555
0.00731162188720399,0.00725666958420389
0.00737074427555367,0.0072873104181999
0.00745993676566059,0.00738293967066519
0.00754829304859605,0.0075249791450199
0.00761624514976013,0.00762538459568838
0.0076603977223255,0.00759222244351226
0.0076815235194666,0.00775928028252264
0.0076823118908505,0.00766041366699016
0.00766642223536371,0.00761832630893795
0.00763767812025551,0.00766617163654727
0.00759953060781143,0.0076267977623349
0.00755482386443026,0.00757582439819594
0.00750578949558152,0.00749881321853355
0.00745416650185279,0.00745413910271773
0.00740140193509934,0.00740321511707804
0.00734895033188799,0.00736697750845424
0.00729879973861282,0.00734826885027371
0.00725445448018945,0.00725751172968116
0.00722248162378752,0.00722049212100757
0.00721369635712632,0.00720870536570989
0.0072405434606318,0.00725194373396722
0.00730750087895154,0.0072168863473989
0.00739921616095456,0.00727571100280651
0.00748411361888889,0.0074261292427546
0.00754733309940743,0.00752751803829618
0.00758681402711823,0.00763364522827165
0.00760379948000586,0.00751994452513349
0.00760123425352682,0.00758947036036241
0.00758285153346162,0.00764484773758833
0.00755241412352059,0.00764447810461436
0.00751324366219987,0.00752945488926359
0.00746804197171567,0.00747020852222433
0.007418917662504,0.00743690907182356
0.00736752413917952,0.00737706946933727
0.00731527479867182,0.00737885927972331
0.0072636731592517,0.00728176642146197
0.00721490937555628,0.00722982889916077
0.00717295897609299,0.00721052933308656
0.00714518724786015,0.00712398136463647
0.00714312428830165,0.00710060303766072
0.0071785197260216,0.00707144407627309
0.00725267986247425,0.0071268258979269
0.00734544247553592,0.0073457098580346
0.00742644590559026,0.00739529925225693
0.00748495909214851,0.0075233624014678
0.00751989278793785,0.00749435102133017
0.00753290815539725,0.0075035995980356
0.007527168485851,0.00748233346135091
0.00750645108918052,0.00747942614887554
0.00747444265908257,0.00750398378435519
0.00743433215666096,0.00751751510276506
0.00738868405235771,0.00737505941927741
0.00733949265526969,0.00737351902078982
0.00728833669617366,0.00730805790720256
0.00723661073080608,0.00723779116727296
0.00718589224027094,0.00721209241412426
0.00713861934003645,0.00713970188919987
0.0070993091855069,0.00708865575641577
0.00707617250977944,0.00705555635291343
0.00708130711910695,0.00705181052830766
0.00712530876515926,0.00715050146413376
0.00720583890812258,0.00709221517294164
0.00729825866122896,0.0072184233593165
0.00737510790881333,0.00734871652323436
0.00742896095570925,0.00739142499939012
0.00745947639274669,0.00752384476206247
0.00746868961005185,0.00745988576277344
0.00745994650527994,0.00740936475321784
0.00743704224926814,0.00742172624890105
0.00740357434803743,0.00741868796473667
0.00736259766103912,0.00737674005377937
0.00731654510023647,0.00738959973027728
0.00726730571399464,0.00727709957127489
0.00721639483854162,0.0072196686246353
0.00716520428270653,0.00719375406940631
0.00711541387670954,0.00712686908001912
0.00706976127524998,0.00709561357777776
0.00703337872462606,0.00702505156151104
0.00701534943717378,0.00697753594289597
0.00702812755122552,0.00698686475809099
0.00708066070695368,0.00706334354666781
0.00716651467785223,0.00697932193804336
0.00725739645785241,0.0072801870914856
0.00732994367071904,0.00729398892676345
0.00737919698953615,0.00738127473052104
0.00740542647855185,0.00738605538474053
0.00741100211863236,0.0074149853855779
0.00739941853284317,0.00739110089182037
0.0073744647005224,0.00745548490463944
0.0073396384338456,0.00739678475879125
0.00729786117924519,0.00733168415196017
0.00725144029218265,0.00723393924721548
0.007202168906694,0.00721964490930356
0.00715151081176833,0.00725470710132467
0.00710087284134978,0.00711619728816456
0.00705206955554953,0.00705461116659957
0.00700819575964949,0.0070017957835314
0.00697507309953775,0.00695974326445015
0.00696265553620322,0.00691360241301748
0.00698347328605265,0.00696058737476966
0.00704431344599844,0.00701500709632155
0.00713424246776403,0.00700635831871683
0.00722265401589646,0.00719605278615002
0.00729082012680645,0.00723790480270739
0.0073355449731873,0.00735935763070981
0.00735762306084542,0.0073222065519399
0.0073597217772646,0.00735970687657073
0.007345451930433,0.00730974727019608
0.00731857575363056,0.00733816872936876
0.00728248254800499,0.00731556946135823
0.00723996255882463,0.00725350447026616
0.0071932042388964,0.00721878146241287
0.00714391439796295,0.00714155308668386
0.00709351779330808,0.007095357731524
0.00704345616632661,0.00705857722625414
0.00699571583194274,0.00699698724056743
0.00695381246388597,0.00695135989466035
0.00692432902412864,0.00690486626699419
0.00691805000714908,0.00686771296545801
0.00694723239466446,0.00699016594006999
0.00701598721247412,0.00694793993953996
0.00710859640363349,0.00694267081776765
0.00719387658683503,0.00719290176157105
0.00725762505353908,0.00724110225428337
0.00729790129509405,0.00733348118648952
0.00731596377232328,0.00730569808539815
0.00731474139345589,0.007247139460041
0.00729793104903524,0.00732137480195092
0.00726924940186333,0.00733218438671466
0.00723197179925083,0.00727884415151706
0.0071887598479696,0.00721473254658152
0.00714169038148019,0.00714109774122591
0.00709239385287263,0.00709479636564977
0.00704226935160357,0.00704628826915964
0.00699281609328134,0.00699503735130565
0.00694623440858955,0.00696946738421242
0.0069065304190167,0.00691384756268416
0.00688111341762572,0.0068660858522878
0.00688150956843579,0.00684193620367808
0.00691928889814756,0.00698789340407908
0.00699537793736737,0.00688059576639958
0.00708922972167235,0.00704337595464598
0.00717094385227417,0.00716856842223326
0.00723026574990107,0.007226678854348
0.00726618023202462,0.00725514212213551
0.00728036308448477,0.00725204873667704
0.00727597034507868,0.00722372097171633
0.00725675627498566,0.00722860949709207
0.00722637657627077,0.00725196187006862
0.00718798843144224,0.00726798740790484
0.00714412876764272,0.00714079240743177
0.00709677049151229,0.00709369517075557
0.00704747790109397,0.0070516922167484
0.00699763907443333,0.00700220240506123
0.00694883641669989,0.00695730375207713
0.00690353240246807,0.00690997617471214
0.00686629834128705,0.00686605829808451
0.00684542196090202,0.00685088784133828
0.00685302367011319,0.00684381380326303
0.00689951874823446,0.00691505223788492
0.00698215157927265,0.00686693158009178
0.00707588866991591,0.00707828263046769
0.00715376260987492,0.00714249729076612
0.00720866802436301,0.00719427103895117
0.00724031332441067,0.00723459773510336
0.00725075210237342,0.00728194360872494
0.00724333357599113,0.00722492404880273
0.00722184388178906,0.00720686326743604
0.00718986426490281,0.00726375952732099
0.00715043145555896,0.00715272677662035
0.00710596239191369,0.00712085018158523
0.0070583341953371,0.00705809245556941
0.00700905575831416,0.00700547186648603
0.0069595202985016,0.00696039521070255
0.0069114229418872,0.00691516755792526
0.0068675428172352,0.00686424662905225
0.00683309494153936,0.00682306928156385
0.00681727710105172,0.0068005534943501
0.00683258968734462,0.00682180445145225
0.00688778573440106,0.00686283055585935
0.0069759468108262,0.00683572692782383
0.00706840000734821,0.0070667232173357
0.00714226232939494,0.00714085705420449
0.00719277547697903,0.00720040640879745
0.00722024880039262,0.00721607767354107
0.00722707747556628,0.00724682255332274
0.00721677167568836,0.00718306822670895
0.00719312566180559,0.00720102205574092
0.007159635127863,0.00718663045242778
0.00711921616896347,0.00712584310786825
0.00707417071007465,0.00706832641402486
0.00702628863823695,0.00702602100373065
0.0069770349125115,0.00698522728010095
0.00692782599529121,0.00693319572700192
0.00688050372774124,0.00688275810273607
0.00683822518197763,0.0068465196543215
0.00680692912803615,0.00681993025489904
0.00679672542351238,0.00681214505068362
0.0068202079132611,0.00682073528831239
0.00688393683911629,0.00686109750341684
0.00697639696768239,0.00692618263442987
0.00706665028970019,0.00706768908070667
0.00713639271804166,0.00714041062744578
0.00718254894886456,0.00719378855943445
0.00720595111111417,0.00721844217671006
0.00720930156810698,0.00719037599899512
0.00719624006298649,0.00716437963084677
0.00717054850104129,0.00719168671261648
0.00713562759104187,0.00715092674937431
0.00709427397454523,0.0071081067882103
0.00704868031258922,0.00705219074207392
0.00700055818792434,0.00699968162226434
0.00695134093853122,0.00695873094920743
0.00690248880320169,0.0069204729331267
0.00685602952628436,0.00686618633116814
0.00681556635183703,0.00684280960302652
0.00678783998247359,0.00681004937218196
0.00678383431639584,0.0067878470417113
0.00681587701452956,0.00685312454676248
0.0068877962496753,0.00681587701452956
0.00698317223365262,0.00698134418021539
0.00707056852326322,0.00706772981533992
0.00713612223677771,0.00715604294880154
0.00717796607826986,0.00719240150872538
0.00719740055654151,0.00720799417557648
0.00719740158449677,0.00716623059625256
0.00718170920641753,0.0071627488216396
0.00715407392148098,0.00716781597453646
0.00711779530678347,0.00712352777931277
0.00707555211867943,0.00705970610380843
0.0070294342029612,0.00702469464985123
0.00698108426875992,0.00698648684911096
0.00693191740979335,0.00693900912680609
0.00688346122113296,0.00688407915997037
0.00683797442696321,0.00684755102816018
0.00679958142536784,0.0068251726753264
0.00677589638915873,0.00680065795715442
0.00677868820671584,0.00684106703921079
0.00681958956871993,0.00684169408989004
0.00689915804116172,0.00684094731335349
0.00699601930962986,0.00689093602863471
0.00708011505554119,0.00707445859004944
0.00714143726812274,0.00715441596614241
0.00717902098647956,0.00722114818805427
0.00719459290144555,0.0072102453824922
0.00719136989629524,0.00719477343112648
0.00717316404780467,0.00714944908120943
0.00714367872388073,0.00714230354851283
0.00710610724337803,0.0071093847533825
0.00706301357251033,0.00705505867396959
0.00701639169311524,0.00700547575664776
0.00696782523632091,0.00697485782217208
0.00691872596433655,0.00691604960430513
0.00687071598398864,0.00687096588252496
0.00682633669925568,0.00683851060586979
0.00679031472686579,0.00680654485547913
0.0067711961788384,0.00677683535235109
0.00678138394958253,0.0068341948586063
0.00683132786757966,0.00684340100723049
0.00691778025819721,0.00685694157848515
0.00701477354974073,0.00696384688990872
0.00709527531102557,0.00707357978758053
0.00715234153245555,0.00718093847986276
0.00718572402285943,0.00722747869037626
0.00719753955265539,0.00722845188169867
0.00719121332443939,0.007180040916343
0.00717060419265404,0.00716219221330015
0.00713935430285501,0.00715119577580872
0.00710054761575449,0.00710958458981862
0.00705663707915566,0.00705656649781595
0.00700952831531193,0.00700125398624804
0.00696075641386812,0.00695987017373433
0.0069117464751645,0.00691171128792902
0.00686424661394575,0.00686797403843678
0.00682113985618905,0.00682243390836526
0.00678784077840013,0.00679977542651215
0.00677386466216724,0.00682255635290105
0.00679202622952172,0.00684154097217553
0.00685105946172655,0.00684268578386805
0.00694338870053191,0.0068557867840983
0.00703934615574942,0.0070500258396483
0.00711605609754488,0.00711275011793374
0.0071688557906528,0.00721193739531089
0.00719810157248547,0.0072431964773132
0.0072062667446975,0.00719325884071715
0.00719695358910514,0.00714932722500488
0.00717404391048491,0.00717604998440199
0.00714110677574518,0.0071566392594017
0.00710111580118046,0.00713877923608705
0.00705641707434589,0.00705867171041138
0.00700883587299435,0.00700939018052088
0.00695987017636722,0.0069612292579834
0.00691097737835802,0.00691152978952302
0.00686406817457326,0.00686424663047019
0.0068224339076693,0.00686184900751361
0.00679226516687658,0.00680030965667515
0.0067840524547776,0.0067740541744633
0.00681072259816654,0.00686388400212955
0.00687873190872211,0.00684693746236609
0.00697570173756803,0.00694623983533718
0.00706970460511583,0.00706547999998947
0.00714248376485609,0.00714186499826591
0.00719101767611999,0.00719277547548919
0.00721619596326418,0.00721454635698671
0.00722081616197425,0.007240490785878
0.00720862684483909,0.00719890388380257
0.00718351194562161,0.00718673308433536
0.00714895732813771,0.00719250452322923
0.00710782650590187,0.00712191301794846
0.00706236374553981,0.00705749777490124
0.00701432252087233,0.00700922906895551
0.0069651761673914,0.00696591282613239
0.00691643615308258,0.00691741453411845
0.00687021824184494,0.00686744182406507
0.00683029680213261,0.00683506177042701
0.0068037251753631,0.00680126923646489
0.00680193249828148,0.00679822190075333
0.00683757884632914,0.00683910605698735
0.00691426594286599,0.00683963284476328
0.00701447524974265,0.00692759176093338
0.00710585674677474,0.00709517930275616
0.00717460320551819,0.00719505356739751
0.00721888163561129,0.00725231771115974
0.00724006542111163,0.00724368919024396
0.00724124432263791,0.00720131231493603
0.00722628417981461,0.0072337932437996
0.00719905151628084,0.00723315749344809
0.00716294202932753,0.00716341934861732
0.00712070983935177,0.00712262038303365
0.00707450321158364,0.00708674078155915
0.00702601297992572,0.00703209983415582
0.0069767016239056,0.0069776325980952
0.00692815997751689,0.00693296466389469
0.00688275810273607,0.00691337716457276
0.00684483601124371,0.00683848875594582
0.00682239003692206,0.00683227259611718
0.00682769659858319,0.00686191700174211
0.00687269434421118,0.00687189972085784
0.00695754717309504,0.00687340443962552
0.00705954224474845,0.00705219999866176
0.00714784092108376,0.00713200799668841
0.00721247745188036,0.0072039015017428
0.00725251899232856,0.00723836977572588
0.00726978407160209,0.00727306349438757
0.00726762327790503,0.00726134134107764
0.00724999143704544,0.00722082690170556
0.00722072128481972,0.00725416684066256
0.00718311230536202,0.00726104095443468
0.0071398115741292,0.00714034391703157
0.00709287777598979,0.00710477400336511
0.00704394879067691,0.00705225701099432
0.00699449185172089,0.00700131976709258
0.00694620658186414,0.00694806590947158
0.00690177419261352,0.00691353078967616
0.00686619020710973,0.00686612220217858
0.00684846066618008,0.00685366654530492
0.00686155090058345,0.00689515874075611
0.0069161574887478,0.0069017801810939
0.00700841975528728,0.0068389142621359
0.00711082337090996,0.00708543738298826
0.00719572050649767,0.00717473566382674
0.00725618750019228,0.00725786669568629
0.00729201804143398,0.00733429193629751
0.00730544244710971,0.0072422168968881
0.00730004023739513,0.00728042080619155
0.00727982969168008,0.00730169311604771
0.00724859487407038,0.00728619845927252
0.00720953515088553,0.00722668816254096
0.0071651935284478,0.00722245273933755
0.00711754620581656,0.00712627017826745
0.00706818874112558,0.00709572821872893
0.00701861082329604,0.00702513416467963
0.00697065530860138,0.00698508909770885
0.00692737978489466,0.00691712638278094
0.00689453095290191,0.00688211187147866
0.00688216871632777,0.00685726956569986
0.0069037113520196,0.00688824371009741
0.00696804069607573,0.00690113186801321
0.00706669158087929,0.00694858579063961
0.00716831365032149,0.00714943434727293
0.0072495808801535,0.00720175776772436
0.00730583241748959,0.00726754213928416
0.0073374842335641,0.00736007741624687
0.00734714699769524,0.00733588090886373
0.0073385983037977,0.00735009789479759
0.00731589562405193,0.0073091650798569
0.00728276150725897,0.00732393524068201
0.00724229343096737,0.00728966497365409
0.00719693383927281,0.00719322448661613
0.00714858415424629,0.00719721848865123
0.00709880934366985,0.00710981589909096
0.00704914195268103,0.00705254053136473
0.00700160840384349,0.00700297827010691
0.00695971691961667,0.00696433252343237
0.00693006430014895,0.00691254352262998
0.0069237748405298,0.00686914807568746
0.00695439868432018,0.00702719115299304
0.00702839428151413,0.00697522237800713
0.0071321628355014,0.0069500865765412
0.0072320635833393,0.0071907585393092
0.00730952811218439,0.00725824156630569
0.00736152955799991,0.00736889798126608
0.00738904045839095,0.00734262276864969
0.007395021097636,0.007296964883881
0.007383416446432,0.00736953812803786
0.00735830156257111,0.00740778701475305
0.00732332657051763,0.00735018383722988
0.00728148639230315,0.00729070796530125
0.0072351273924216,0.00722959982911181
0.00718608462070054,0.00719387719955048
0.00713590545663325,0.00713841620104988
0.00708618904348828,0.00709707463017041
0.00703919256885892,0.0070504140885558
0.00699895856956936,0.0069955199580724
0.0069730321565669,0.00695908288376572
0.00697356605166644,0.00691412704069631
0.00701383356222935,0.00700904271647672
0.00709723845936865,0.00698102569683637
0.00720467467566067,0.0071976825487209
0.00730216434201406,0.00726017189631894
0.00737568843703404,0.00735037876346762
0.00742341490401855,0.00739141607834808
0.00744682734755141,0.00752774140847757
0.0074492047897472,0.00745989004619339
0.00743463021927172,0.00738501065370726
0.00740717598575697,0.00741061082757113
0.00737041183644733,0.00740689156569232
0.00732723008657736,0.00740952442285969
0.00727988638143672,0.00728624960221293
0.00723015855605759,0.0072302086298293
0.00717959104603037,0.00719744978734006
0.00712987744617144,0.00713569372859733
0.0070835607823451,0.00709580600103774
0.00704531099959316,0.00704426404883084
0.00702371325323655,0.00699535500791924
0.007031852486872,0.00696054367131183
0.0070822315911185,0.00704013808101376
0.0071745537099773,0.00715196423471831
0.00728414930834754,0.00721622020612824
0.00737873891269208,0.00733273181476521
0.0074482082908092,0.00741916812948384
0.00749164353461877,0.00755066522285377
0.00751100370572961,0.00746149189978286
0.00750985578491408,0.00744167999995846
0.00749239206738268,0.00746266479389295
0.00746266479389295,0.00753021780992358
0.00742415632400855,0.00750978743377025
0.00737965803824789,0.00737765657296286
0.00733134093822746,0.00738376189325585
0.00728093552433143,0.00730656507264407
0.00723000010436668,0.00723432996592114
0.007180355446289,0.00720017394053509
0.00713489443050248,0.00713601985766121
0.00709901626826602,0.00708829947731209
0.00708242354148757,0.00705415608334915
0.00709896295932464,0.00712072825869575
0.00715979823665984,0.00713190028234074
0.00726027393853148,0.00706308009498787
0.00737059888390062,0.0073094685198646
0.00746193729989163,0.00736452132458219
0.00752725457604247,0.0075340368271522
0.00756639010815767,0.0075990507663427
0.00758174733210958,0.0074849761634661
0.00757714961608557,0.00750459242815355
0.00755687209417238,0.00759683227933732
0.00752493110278234,0.00754924249029738
0.00748471682917441,0.00750971181187563
0.00743892198423577,0.00747880707368854
0.00738963981878935,0.0073840577901651
0.00733856455775093,0.00736063606147641
0.00728728772891316,0.00730829027505233
0.0072377959126901,0.00723660569973271
0.00719340574489514,0.00721159954818442
0.00716035478775738,0.00717182698638315
0.00714951584915232,0.00710557639923033
0.00717524035207074,0.00712509897111666
0.00724672304918055,0.00711129249609452
0.00735429360517241,0.00733667367420842
0.00746411156400275,0.00740554561758999
0.00755193414915252,0.00755025051429826
0.00761301521842583,0.00758483536660264
0.00764784947556897,0.00758476132419732
0.00765925499940469,0.00768609464191268
0.00765128041522642,0.00759202884226186
0.00762825886174133,0.00762306685255412
0.00759415643814783,0.00760837126762637
0.00755226866271832,0.00757059015785055
0.0075051925532335,0.00750166771729821
0.007454951239598,0.00745512194208578
0.00740321508318151,0.007475916784166
0.00735163141285861,0.00734895629018805
0.00730239823160836,0.00734854681559816
0.00725934055805893,0.00724723462037928
0.00722964782118766,0.00722249515698984
0.00722537863436848,0.0072317820359616
0.00726103648450041,0.00734314700344984
0.00734317236278951,0.00723167011638147
0.00745650133387927,0.00734735431382897
0.00756483294592904,0.00750862907526118
0.0076489279759373,0.0076163141624176
0.00770569982922533,0.00774332776336895
0.00773623739325695,0.00776828040538344
0.00774374378587154,0.00766991272580938
0.00773246184636801,0.00768071876275505
0.00770675971635366,0.00773868441523918
0.00767054155126637,0.00773772652247976
0.00762700655778529,0.00768958370212362
0.00757866012375374,0.00763265564574097
